Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
336,9.0,0.0,0.0,562.0,21.0,15.0,8294.0,0.0,19.14324907628589,19.14324907628589,0.0,4881.031843185425,,,,,,,,,,,,,,,,,,,,,8.47532679585667,7.043998457614158,17.765261199431208,0.23037651086818234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,9.0,0.0,0.0,570.0,22.0,8.0,8302.0,0.0,12.627517093744043,12.627517093744043,0.0,4884.07014298439,,,,,,,,,,,,,,,,,,,,,7.2042851761325934,3.943845532206638,12.123994818323721,1.3118017594052356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,9.0,0.0,0.0,590.0,23.0,20.0,8322.0,0.0,40.04561503246836,40.04561503246836,0.0,4889.541732311249,,,,,,,,,,,,,,,,,,,,,15.450243001079524,13.03263133284328,36.49724768187226,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,9.0,0.0,0.0,612.0,24.0,22.0,8344.0,0.0,22.33687738295398,22.33687738295398,0.0,4893.729459524155,,,,,,,,,,,,,,,,,,,,,8.239328533020302,6.694303022840363,20.219947916264037,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,9.0,0.0,0.0,657.0,25.0,45.0,8389.0,0.0,72.16149009141526,72.16149009141526,0.0,4901.270707368851,,,,,,,,,,,,,,,,,,,,,26.19527502921728,17.733390677349302,56.15159313220493,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,9.0,0.0,0.0,676.0,26.0,19.0,8408.0,0.0,26.432898779405043,26.432898779405043,0.0,4905.715976238251,,,,,,,,,,,,,,,,,,,,,7.641722831986249,8.749143127012458,24.99936383033726,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,9.0,0.0,0.0,696.0,27.0,20.0,8428.0,0.0,33.972574565688795,33.972574565688795,0.0,4910.393087387085,,,,,,,,,,,,,,,,,,,,,17.724351600429987,8.72194057100622,29.534663697142204,1.7456960058924826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,9.0,0.0,0.0,726.0,28.0,30.0,8458.0,0.0,40.839099607972884,40.839099607972884,0.0,4916.439114570618,,,,,,,,,,,,,,,,,,,,,15.881390579762641,10.884417298805984,34.726454015387866,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,9.0,0.0,0.0,753.0,29.0,27.0,8485.0,0.0,30.975988022540708,30.975988022540708,0.0,4921.595415830612,,,,,,,,,,,,,,,,,,,,,11.791660107970277,8.312169311736234,27.004422354415457,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,9.0,0.0,0.0,768.0,30.0,15.0,8500.0,0.0,25.78911111714058,25.78911111714058,0.0,4925.1286714077,,,,,,,,,,,,,,,,,,,,,9.754212752462358,8.25524872439388,24.318496480544763,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,9.0,0.0,0.0,787.0,31.0,19.0,8519.0,0.0,37.44825677667167,37.44825677667167,0.0,4929.378479719162,,,,,,,,,,,,,,,,,,,,,13.549531192350615,11.969514995347451,34.61737265773584,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,9.0,0.0,0.0,806.0,32.0,19.0,8538.0,0.0,22.927638267247104,22.927638267247104,0.0,4934.198634386063,,,,,,,,,,,,,,,,,,,,,7.630542245771135,7.370886455549522,21.389815483215056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,9.0,0.0,0.0,820.0,33.0,14.0,8552.0,0.0,13.522502581171196,13.522502581171196,0.0,4938.9725749492645,,,,,,,,,,,,,,,,,,,,,4.553621850030778,4.790076547127788,12.951884349161006,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,9.0,0.0,0.0,851.0,34.0,31.0,8583.0,0.0,31.84975215727054,31.84975215727054,0.0,4946.554186582565,,,,,,,,,,,,,,,,,,,,,13.679562165742338,7.5549216751966055,26.27097400108257,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,9.0,0.0,0.0,878.0,35.0,27.0,8610.0,0.0,38.049829270055966,38.049829270055966,0.0,4952.5366315841675,,,,,,,,,,,,,,,,,,,,,15.727380406116357,11.203397299401638,32.652467423101704,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,10.0,0.0,0.0,28.0,1.0,28.0,8638.0,0.0,51.48355114802535,51.48355114802535,0.0,5295.824379205704,,,,,,,,,,,,,,,,,,,,,16.77701603335166,16.761490921385793,45.80092701591658,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,10.0,0.0,0.0,46.0,2.0,18.0,8656.0,0.0,26.00071970313632,26.00071970313632,0.0,5299.915630817413,,,,,,,,,,,,,,,,,,,,,7.764738755917274,8.404493589586785,24.637831677228117,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,10.0,0.0,0.0,76.0,3.0,30.0,8686.0,0.0,74.47407038738594,74.47407038738594,0.0,5305.874888658524,,,,,,,,,,,,,,,,,,,,,29.483198323948518,22.332339470836217,63.08498661816496,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,10.0,0.0,0.0,108.0,4.0,32.0,8718.0,0.0,54.52919146810302,54.52919146810302,0.0,5312.544783115387,,,,,,,,,,,,,,,,,,,,,16.968579637777502,16.238294943833807,47.807748967476456,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,10.0,0.0,0.0,132.0,5.0,24.0,8742.0,0.0,26.580631491140338,26.580631491140338,0.0,5317.56876373291,,,,,,,,,,,,,,,,,,,,,8.419112758019326,8.363585760987498,24.272463498934126,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,10.0,0.0,0.0,150.0,6.0,18.0,8760.0,0.0,5.975794822299125,5.975794822299125,0.0,5322.09575009346,,,,,,,,,,,,,,,,,,,,,1.4788180726832616,1.9690820011343388,5.747650228219892,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,10.0,0.0,0.0,184.0,7.0,34.0,8794.0,0.0,61.21128847743223,61.21128847743223,0.0,5328.429855108261,,,,,,,,,,,,,,,,,,,,,21.91502054003279,17.653393195863085,51.57012858049988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,10.0,0.0,0.0,209.0,8.0,25.0,8819.0,0.0,49.172843833340245,49.172843833340245,0.0,5333.514941692352,,,,,,,,,,,,,,,,,,,,,17.982522950910358,15.702978564944171,43.731503235588505,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,10.0,0.0,0.0,226.0,9.0,17.0,8836.0,0.0,17.31127665618821,17.31127665618821,0.0,5338.114626646042,,,,,,,,,,,,,,,,,,,,,5.422074069651959,5.592770464385621,16.417478181274397,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,10.0,0.0,0.0,249.0,10.0,23.0,8859.0,0.0,46.99424595218301,46.99424595218301,0.0,5343.359041213989,,,,,,,,,,,,,,,,,,,,,18.006339640133493,15.047846559844146,42.03360949917488,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,10.0,0.0,0.0,272.0,11.0,23.0,8882.0,0.0,41.487004074623066,41.487004074623066,0.0,5348.973392248154,,,,,,,,,,,,,,,,,,,,,13.657359163544376,13.31542111848693,37.903800833002904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,10.0,0.0,0.0,295.0,12.0,23.0,8905.0,0.0,25.24526151288677,25.24526151288677,0.0,5354.045492649078,,,,,,,,,,,,,,,,,,,,,8.08104571031441,8.684654349605722,23.146487405321743,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,10.0,0.0,0.0,312.0,13.0,17.0,8922.0,0.0,20.83527570258605,20.83527570258605,0.0,5358.36342048645,,,,,,,,,,,,,,,,,,,,,6.900640059480313,7.257840997709647,19.661019338213887,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,10.0,0.0,0.0,341.0,14.0,29.0,8951.0,0.0,33.96564203072185,33.96564203072185,0.0,5364.058311223984,,,,,,,,,,,,,,,,,,,,,13.854002281824698,8.81490134871469,28.796568876423628,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,10.0,0.0,0.0,365.0,15.0,24.0,8975.0,0.0,46.74600283266778,46.74600283266778,0.0,5369.05758523941,,,,,,,,,,,,,,,,,,,,,17.694723310951296,14.364899654693788,41.614988730166004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,10.0,0.0,0.0,389.0,16.0,24.0,8999.0,0.0,43.96276356674305,43.96276356674305,0.0,5373.643308639526,,,,,,,,,,,,,,,,,,,,,16.863670989763392,13.34557317303538,39.05469557105644,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,10.0,0.0,0.0,407.0,17.0,18.0,9017.0,0.0,23.720806140578006,23.720806140578006,0.0,5377.641963481903,,,,,,,,,,,,,,,,,,,,,8.275969265685088,7.325707235194757,22.145682124087738,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,10.0,0.0,0.0,446.0,18.0,39.0,9056.0,0.0,66.33506654554489,66.33506654554489,0.0,5384.9649884700775,,,,,,,,,,,,,,,,,,,,,28.06060376683717,17.116290734458914,51.45158426338749,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,10.0,0.0,0.0,472.0,19.0,26.0,9082.0,0.0,48.74265076914906,48.74265076914906,0.0,5390.621379375458,,,,,,,,,,,,,,,,,,,,,20.931034082747228,13.908660323304817,41.82488337950232,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,10.0,0.0,0.0,507.0,20.0,35.0,9117.0,0.0,35.47753316484257,35.47753316484257,0.0,5397.31778717041,,,,,,,,,,,,,,,,,,,,,12.995497873765146,10.849414023081687,29.53427996713738,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,10.0,0.0,0.0,536.0,21.0,29.0,9146.0,0.0,63.540773592059004,63.540773592059004,0.0,5402.663568019867,,,,,,,,,,,,,,,,,,,,,22.481776008270273,19.363437709505746,55.41106550383822,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,10.0,0.0,0.0,557.0,22.0,21.0,9167.0,0.0,38.0123668406892,38.0123668406892,0.0,5407.183598518372,,,,,,,,,,,,,,,,,,,,,13.15542573517143,11.803624361884232,34.90778709485966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,10.0,0.0,0.0,576.0,23.0,19.0,9186.0,0.0,27.053652392341238,27.053652392341238,0.0,5411.8302664756775,,,,,,,,,,,,,,,,,,,,,7.542710220892983,8.969704678884808,25.66825218829317,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,10.0,0.0,0.0,601.0,24.0,25.0,9211.0,0.0,38.63857174021769,38.63857174021769,0.0,5416.797998189926,,,,,,,,,,,,,,,,,,,,,12.29363731548629,11.650943056490952,35.07274884373247,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,10.0,0.0,0.0,618.0,25.0,17.0,9228.0,0.0,15.514254858041342,15.514254858041342,0.0,5421.0133600234985,,,,,,,,,,,,,,,,,,,,,4.520802198923129,5.259351206033535,14.80218536660666,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,10.0,0.0,0.0,660.0,26.0,42.0,9270.0,0.0,71.10216162446699,71.10216162446699,0.0,5428.6384954452515,,,,,,,,,,,,,,,,,,,,,29.654277312162918,19.710493345788034,54.028670584456485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,10.0,0.0,0.0,689.0,27.0,29.0,9299.0,0.0,15.90456617217495,15.90456617217495,0.0,5434.393316745758,,,,,,,,,,,,,,,,,,,,,4.923498373037275,3.819250168076397,14.185208977199865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,10.0,0.0,0.0,715.0,28.0,26.0,9325.0,0.0,43.969287603592335,43.969287603592335,0.0,5440.002236366272,,,,,,,,,,,,,,,,,,,,,15.563385038595776,13.281592233921488,39.062658082960134,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,10.0,0.0,0.0,736.0,29.0,21.0,9346.0,0.0,23.40567520893107,23.40567520893107,0.0,5445.196750640869,,,,,,,,,,,,,,,,,,,,,7.819369089546729,7.7150393319062065,21.58527552446479,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,10.0,0.0,0.0,756.0,30.0,20.0,9366.0,0.0,36.49346175209869,36.49346175209869,0.0,5449.6573169231415,,,,,,,,,,,,,,,,,,,,,12.639226424730673,12.071080241229414,33.705268184884424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,10.0,0.0,0.0,782.0,31.0,26.0,9392.0,0.0,36.760083374911005,36.760083374911005,0.0,5455.232784509659,,,,,,,,,,,,,,,,,,,,,9.819667093495855,11.641265723799098,33.94100668241657,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,10.0,0.0,0.0,799.0,32.0,17.0,9409.0,0.0,17.008356905914198,17.008356905914198,0.0,5459.700651407242,,,,,,,,,,,,,,,,,,,,,6.104165565698911,5.909106942818948,15.92599107079386,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,10.0,0.0,0.0,830.0,33.0,31.0,9440.0,0.0,51.0235386010855,51.0235386010855,0.0,5466.1768300533295,,,,,,,,,,,,,,,,,,,,,20.211323209769,14.265680365565311,42.902701237901425,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,10.0,0.0,0.0,859.0,34.0,29.0,9469.0,0.0,41.04456420715343,41.04456420715343,0.0,5472.6097095012665,,,,,,,,,,,,,,,,,,,,,16.830561131395505,10.68784221779134,34.758195382510635,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,10.0,0.0,0.0,880.0,35.0,21.0,9490.0,0.0,42.738241771856586,42.738241771856586,0.0,5477.74347448349,,,,,,,,,,,,,,,,,,,,,15.670553488144899,13.665038041236457,38.962114378717246,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,11.0,0.0,0.0,28.0,1.0,28.0,9518.0,0.0,49.22190777407846,49.22190777407846,0.0,5821.1020448207855,,,,,,,,,,,,,,,,,,,,,15.801171808989091,15.30981107049059,43.892309118300446,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,11.0,0.0,0.0,49.0,2.0,21.0,9539.0,0.0,23.17888472310586,23.17888472310586,0.0,5826.115992069244,,,,,,,,,,,,,,,,,,,,,6.111637559252726,7.199989052890436,21.905969122565637,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,11.0,0.0,0.0,77.0,3.0,28.0,9567.0,0.0,51.905858165178515,51.905858165178515,0.0,5832.317317247391,,,,,,,,,,,,,,,,,,,,,21.2468723671627,14.4936932732663,44.30124122855026,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,11.0,0.0,0.0,106.0,4.0,29.0,9596.0,0.0,41.69735005143769,41.69735005143769,0.0,5838.867374181747,,,,,,,,,,,,,,,,,,,,,17.351500897188053,11.306916956142974,35.19745127280877,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,11.0,0.0,0.0,151.0,5.0,45.0,9641.0,0.0,51.937183530063194,51.937183530063194,0.0,5847.043463945389,,,,,,,,,,,,,,,,,,,,,15.804959927208794,13.759727971934504,42.53532487742252,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,11.0,0.0,0.0,184.0,6.0,33.0,9674.0,0.0,73.63834337583695,73.63834337583695,0.0,5853.325288772583,,,,,,,,,,,,,,,,,,,,,26.752662835272552,20.259204799858324,62.24924658958183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,11.0,0.0,0.0,216.0,7.0,32.0,9706.0,0.0,55.62770779153576,55.62770779153576,0.0,5860.2319893836975,,,,,,,,,,,,,,,,,,,,,16.153760891257228,17.107983081513346,49.34309316265021,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,11.0,0.0,0.0,239.0,8.0,23.0,9729.0,0.0,38.13013074480199,38.13013074480199,0.0,5865.294673919678,,,,,,,,,,,,,,,,,,,,,12.810959841025547,12.685392259313113,34.74487835259675,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,11.0,0.0,0.0,264.0,9.0,25.0,9754.0,0.0,43.268695504335795,43.268695504335795,0.0,5870.9376339912415,,,,,,,,,,,,,,,,,,,,,15.008602820395245,14.008987814144334,38.795608695599036,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,11.0,0.0,0.0,284.0,10.0,20.0,9774.0,0.0,21.986784132793808,21.986784132793808,0.0,5875.051517486572,,,,,,,,,,,,,,,,,,,,,6.6976926046125485,7.425830557225527,20.590560283862036,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,11.0,0.0,0.0,299.0,11.0,15.0,9789.0,0.0,10.84140258394878,10.84140258394878,0.0,5879.241780042648,,,,,,,,,,,,,,,,,,,,,6.027869384542318,2.33537897102909,9.776218889872718,1.2089488255099334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,11.0,0.0,0.0,315.0,12.0,16.0,9805.0,0.0,27.07286447463447,27.07286447463447,0.0,5883.773797750473,,,,,,,,,,,,,,,,,,,,,11.178506739687421,9.419828941058158,25.138522360390102,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,11.0,0.0,0.0,346.0,13.0,31.0,9836.0,0.0,58.52280407102819,58.52280407102819,0.0,5889.859265804291,,,,,,,,,,,,,,,,,,,,,18.470706751335044,17.553878517300035,51.46633557335403,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,11.0,0.0,0.0,364.0,14.0,18.0,9854.0,0.0,16.19631493286064,16.19631493286064,0.0,5893.884685516357,,,,,,,,,,,,,,,,,,,,,5.297746638251317,5.3254876208107405,15.219071185068183,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,11.0,0.0,0.0,392.0,15.0,28.0,9882.0,0.0,48.697600220382064,48.697600220382064,0.0,5899.317861557007,,,,,,,,,,,,,,,,,,,,,14.539759364410115,15.374796980681328,43.8979631398179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,11.0,0.0,0.0,415.0,16.0,23.0,9905.0,0.0,60.58421147293966,60.58421147293966,0.0,5904.317486047745,,,,,,,,,,,,,,,,,,,,,27.597675856680134,14.47342833170746,52.630073748238814,3.380114872221407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,11.0,0.0,0.0,427.0,17.0,12.0,9917.0,0.0,21.489656235071315,21.489656235071315,0.0,5907.307077169418,,,,,,,,,,,,,,,,,,,,,12.341595477703445,5.744373846583961,19.85948522155654,2.7028716760136557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,11.0,0.0,0.0,433.0,18.0,6.0,9923.0,0.0,7.791669762105493,7.791669762105493,0.0,5910.435081005096,,,,,,,,,,,,,,,,,,,,,4.560664696217026,2.760402173407376,7.607730103270851,0.5130942520626454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,11.0,0.0,0.0,458.0,19.0,25.0,9948.0,0.0,40.67815039924995,40.67815039924995,0.0,5915.099721670151,,,,,,,,,,,,,,,,,,,,,17.490259933959702,11.283703950240168,35.16638194647125,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,11.0,0.0,0.0,476.0,20.0,18.0,9966.0,0.0,34.982867296350214,34.982867296350214,0.0,5919.160489797592,,,,,,,,,,,,,,,,,,,,,13.395207067880342,11.204880215741857,32.32874991679509,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,11.0,0.0,0.0,503.0,21.0,27.0,9993.0,0.0,52.63708592346969,52.63708592346969,0.0,5925.146735906601,,,,,,,,,,,,,,,,,,,,,18.723647492099634,15.627535493327954,46.43666024805518,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,11.0,0.0,0.0,521.0,22.0,18.0,10011.0,0.0,18.37205970252665,18.37205970252665,0.0,5929.273280143738,,,,,,,,,,,,,,,,,,,,,5.121501736438898,5.93729091105246,17.51063334142921,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,11.0,0.0,0.0,540.0,23.0,19.0,10030.0,0.0,15.396097665160577,15.396097665160577,0.0,5934.087779760361,,,,,,,,,,,,,,,,,,,,,4.3668645323581305,5.169393995222382,14.585834495543317,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,11.0,0.0,0.0,566.0,24.0,26.0,10056.0,0.0,38.65027240934181,38.65027240934181,0.0,5939.532295465469,,,,,,,,,,,,,,,,,,,,,15.039948514151023,11.5963401511112,33.790813974926344,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,11.0,0.0,0.0,609.0,25.0,43.0,10099.0,0.0,43.13314727769993,43.13314727769993,0.0,5947.319214820862,,,,,,,,,,,,,,,,,,,,,14.229428564083287,10.448466153046732,34.997207713536774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,11.0,0.0,0.0,639.0,26.0,30.0,10129.0,0.0,63.64430689239974,63.64430689239974,0.0,5953.5314128398895,,,,,,,,,,,,,,,,,,,,,22.807044214609924,18.429217737043608,55.01933777817029,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,11.0,0.0,0.0,675.0,27.0,36.0,10165.0,0.0,73.3289943730206,73.3289943730206,0.0,5960.524514198303,,,,,,,,,,,,,,,,,,,,,25.156340864402885,19.6972071247324,61.57805695198848,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,11.0,0.0,0.0,710.0,28.0,35.0,10200.0,0.0,74.99060125046795,74.99060125046795,0.0,5967.114148378372,,,,,,,,,,,,,,,,,,,,,24.79394513123621,21.541071463223297,63.87567838034362,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,11.0,0.0,0.0,729.0,29.0,19.0,10219.0,0.0,26.577703040194937,26.577703040194937,0.0,5971.031139135361,,,,,,,,,,,,,,,,,,,,,8.75834679367087,8.722070950037315,24.820607801281913,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,11.0,0.0,0.0,750.0,30.0,21.0,10240.0,0.0,25.511327520268573,25.511327520268573,0.0,5974.927369356155,,,,,,,,,,,,,,,,,,,,,8.581737730685543,7.723253403755346,23.508031781393615,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,11.0,0.0,0.0,784.0,31.0,34.0,10274.0,0.0,38.81153890743542,38.81153890743542,0.0,5980.889754772186,,,,,,,,,,,,,,,,,,,,,13.764204361929353,11.685861462709784,32.76744536870465,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,11.0,0.0,0.0,819.0,32.0,35.0,10309.0,0.0,71.53739123896924,71.53739123896924,0.0,5986.783447980881,,,,,,,,,,,,,,,,,,,,,27.190596762085395,21.08971611024658,59.01963764990013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,11.0,0.0,0.0,841.0,33.0,22.0,10331.0,0.0,34.209018246023255,34.209018246023255,0.0,5991.727482795715,,,,,,,,,,,,,,,,,,,,,11.956007219620775,10.939533393617705,31.19228618469778,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,11.0,0.0,0.0,877.0,34.0,36.0,10367.0,0.0,45.920911756923715,45.920911756923715,0.0,5998.584937095642,,,,,,,,,,,,,,,,,,,,,14.593235767127844,13.839050217312357,39.20798210999996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,11.0,0.0,0.0,896.0,35.0,19.0,10386.0,0.0,34.276319211845575,34.276319211845575,0.0,6003.37956905365,,,,,,,,,,,,,,,,,,,,,11.897693328104898,11.3153308282527,31.833313523497843,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,12.0,0.0,0.0,19.0,1.0,19.0,10405.0,0.0,52.280098407998366,52.280098407998366,0.0,6389.590598106384,,,,,,,,,,,,,,,,,,,,,24.710449179392725,13.493785088486618,46.625906765823856,2.3660411386426823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,12.0,0.0,0.0,57.0,2.0,38.0,10443.0,0.0,58.018161054308564,58.018161054308564,0.0,6396.919850349426,,,,,,,,,,,,,,,,,,,,,24.0313461957977,14.505879521190245,45.68042848071722,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,12.0,0.0,0.0,77.0,3.0,20.0,10463.0,0.0,17.91362648438397,17.91362648438397,0.0,6401.8503839969635,,,,,,,,,,,,,,,,,,,,,5.065463843682256,5.957665687374092,16.897098437248353,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,12.0,0.0,0.0,100.0,4.0,23.0,10486.0,0.0,26.242357378504796,26.242357378504796,0.0,6406.554323673248,,,,,,,,,,,,,,,,,,,,,9.888219697576153,6.967336435150032,23.531574204788573,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
